vulnerability_id,reporting_time,vulnerability_description,references,CWE-ID,CWE-Name,CVSS-Score
CVE-2012-2935,05/27/2012,"Cross-site scripting (XSS) vulnerability in osCommerce/OM/Core/Site/Shop/Application/Checkout/pages/main.php in OSCommerce Online Merchant 3.0.2 allows remote attackers to inject arbitrary web script or HTML via the value_title parameter, a different vulnerability than CVE-2012-1059.","https://exchange.xforce.ibmcloud.com/vulnerabilities/75900,https://github.com/osCommerce/oscommerce/commit/a5aeb0448cc333cc4b801c0e01981b218fd9c7df",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2012-2936,05/27/2012,Multiple cross-site scripting (XSS) vulnerabilities in Pligg CMS before 1.2.2 allow remote attackers to inject arbitrary web script or HTML via the (1) user or (2) page parameter to (a) admin/admin_comments.php or (b) admin/admin_links.php; or list parameter in a (3) move or (4) minimize action to (c) admin/admin_index.php.,"http://forums.pligg.com/downloads.php?do=file&amp;id=15,http://pligg.svn.sourceforge.net/viewvc/pligg?view=revision&amp;revision=2461http://www.securityfocus.com/bid/53625,https://exchange.xforce.ibmcloud.com/vulnerabilities/75764,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2012-2937,05/27/2012,"Multiple SQL injection vulnerabilities in Pligg CMS before 1.2.2 allow remote attackers to execute arbitrary SQL commands via the (1) list parameter in a move action to admin/admin_index.php, (2) display parameter in a minimize action to admin/admin_index.php, (3) enabled[] parameter to admin/admin_users.php, or (4) msg_id to the module.php in the simple_messaging module.","http://forums.pligg.com/downloads.php?do=file&amp;id=15,http://pligg.svn.sourceforge.net/viewvc/pligg?view=revision&amp;revision=2461http://www.securityfocus.com/bid/53625,https://exchange.xforce.ibmcloud.com/vulnerabilities/75765,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2012-2938,05/27/2012,Multiple cross-site scripting (XSS) vulnerabilities in Travelon Express 6.2.2 allow remote attackers to inject arbitrary web script or HTML via the holiday name field to (1) holiday_add.php or (2) holiday_view.php.,"http://www.exploit-db.com/exploits/18871,http://www.securityfocus.com/bid/53500http://www.vulnerability-lab.com/get_content.php?id=530,https://exchange.xforce.ibmcloud.com/vulnerabilities/75541,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2012-2939,05/27/2012,"Multiple unrestricted file upload vulnerabilities in Travelon Express 6.2.2 allow remote authenticated users to execute arbitrary code by uploading a file with an executable extension using (1) airline-edit.php, (2) hotel-image-add.php, or (3) hotel-add.php.","http://iel-sayed.blogspot.com/2012/05/travelon-express-cms-v622-multiple-web.html,http://www.exploit-db.com/exploits/18871http://www.securityfocus.com/bid/53500,http://www.vulnerability-lab.com/get_content.php?id=530,https://exchange.xforce.ibmcloud.com/vulnerabilities/75542,",NVD-CWE-Other,Other,N/A
CVE-2012-2940,05/27/2012,"MediaChance Real-DRAW PRO 5.2.4 allows remote attackers to cause a denial of service (application crash) via a crafted (1) PNG, (2) WMF, (3) PSD, (4) TGA, (5) TTF, (6) BMP, (7) TIFF, or (8) PCX file.","http://www.exploit-db.com/exploits/18902,http://www.securityfocus.com/bid/53636https://exchange.xforce.ibmcloud.com/vulnerabilities/75733,",http://cwe.mitre.org/data/definitions/20.html,Improper Input Validation,N/A
CVE-2012-2941,05/27/2012,Cross-site scripting (XSS) vulnerability in search/ in Yandex.Server 2010 9.0 Enterprise allows remote attackers to inject arbitrary web script or HTML via the text parameter.,"http://packetstormsecurity.org/files/112945/Yandex.Server-2010-9.0-Enterprise-Cross-Site-Scripting.html,http://www.securityfocus.com/bid/53622https://exchange.xforce.ibmcloud.com/vulnerabilities/75788,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2012-2311,05/11/2012,"sapi/cgi/cgi_main.c in PHP before 5.3.13 and 5.4.x before 5.4.3, when configured as a CGI script (aka php-cgi), does not properly handle query strings that contain a %3D sequence but no = (equals sign) character, which allows remote attackers to execute arbitrary code by placing command-line options in the query string, related to lack of skipping a certain php_getopt for the &#39;d&#39; case.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2012-1823.","http://eindbazen.net/2012/05/php-cgi-advisory-cve-2012-1823/,http://lists.apple.com/archives/security-announce/2012/Sep/msg00004.htmlhttp://lists.opensuse.org/opensuse-security-announce/2012-05/msg00002.html,http://lists.opensuse.org/opensuse-security-announce/2012-05/msg00007.html,http://lists.opensuse.org/opensuse-security-announce/2012-05/msg00011.html,http://marc.info/?l=bugtraq&amp;m=134012830914727&amp;w=2,http://support.apple.com/kb/HT5501,http://www.debian.org/security/2012/dsa-2465,http://www.kb.cert.org/vuls/id/520827,http://www.php.net/ChangeLog-5.php#5.4.3,http://www.php.net/archive/2012.php#id2012-05-08-1,http://www.securitytracker.com/id?1027022,https://bugs.php.net/bug.php?id=61910,https://bugs.php.net/patch-display.php?bug_id=61910&amp;patch=cgi.diff-fix-check.patch&amp;revision=1336093719&amp;display=1,/hpsc/public/kb/docDisplay?docId=emr_na-c03839862,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2012-1986,05/29/2012,"Puppet 2.6.x before 2.6.15 and 2.7.x before 2.7.13, and Puppet Enterprise (PE) Users 1.0, 1.1, 1.2.x, 2.0.x, and 2.5.x before 2.5.1 allows remote authenticated users with an authorized SSL key and certain permissions on the puppet master to read arbitrary files via a symlink attack in conjunction with a crafted REST request for a file in a filebucket.","http://lists.fedoraproject.org/pipermail/package-announce/2012-April/079227.html,http://lists.fedoraproject.org/pipermail/package-announce/2012-April/079289.htmlhttp://lists.fedoraproject.org/pipermail/package-announce/2012-May/080003.html,http://projects.puppetlabs.com/issues/13511,http://projects.puppetlabs.com/projects/1/wiki/Release_Notes#2.6.15,http://puppetlabs.com/security/cve/cve-2012-1986/,http://ubuntu.com/usn/usn-1419-1,http://www.debian.org/security/2012/dsa-2451,http://www.securityfocus.com/bid/52975,https://exchange.xforce.ibmcloud.com/vulnerabilities/74794,https://hermes.opensuse.org/messages/14523305,https://hermes.opensuse.org/messages/15087408,",http://cwe.mitre.org/data/definitions/264.html,"Permissions, Privileges, and Access Controls",N/A
CVE-2012-1987,05/29/2012,"Unspecified vulnerability in Puppet 2.6.x before 2.6.15 and 2.7.x before 2.7.13, and Puppet Enterprise (PE) Users 1.0, 1.1, 1.2.x, 2.0.x, and 2.5.x before 2.5.1 allows remote authenticated users with agent SSL keys to (1) cause a denial of service (memory consumption) via a REST request to a stream that triggers a thread block, as demonstrated using CVE-2012-1986 and /dev/random; or (2) cause a denial of service (filesystem consumption) via crafted REST requests that use &quot;a marshaled form of a Puppet::FileBucket::File object&quot; to write to arbitrary file locations.","http://lists.fedoraproject.org/pipermail/package-announce/2012-April/079227.html,http://lists.fedoraproject.org/pipermail/package-announce/2012-April/079289.htmlhttp://lists.fedoraproject.org/pipermail/package-announce/2012-May/080003.html,http://projects.puppetlabs.com/issues/13552,http://projects.puppetlabs.com/issues/13553,http://projects.puppetlabs.com/projects/1/wiki/Release_Notes#2.6.15,http://puppetlabs.com/security/cve/cve-2012-1987/,http://puppetlabs.com/security/cve/cve-2012-1987/hotfixes/,http://ubuntu.com/usn/usn-1419-1,http://www.debian.org/security/2012/dsa-2451,http://www.securityfocus.com/bid/52975,https://exchange.xforce.ibmcloud.com/vulnerabilities/74794,https://hermes.opensuse.org/messages/14523305,https://hermes.opensuse.org/messages/15087408,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1988,05/29/2012,"Puppet 2.6.x before 2.6.15 and 2.7.x before 2.7.13, and Puppet Enterprise (PE) Users 1.0, 1.1, 1.2.x, 2.0.x, and 2.5.x before 2.5.1 allows remote authenticated users with agent SSL keys and file-creation permissions on the puppet master to execute arbitrary commands by creating a file whose full pathname contains shell metacharacters, then performing a filebucket request.","http://lists.fedoraproject.org/pipermail/package-announce/2012-April/079227.html,http://lists.fedoraproject.org/pipermail/package-announce/2012-April/079289.htmlhttp://lists.fedoraproject.org/pipermail/package-announce/2012-May/080003.html,http://projects.puppetlabs.com/issues/13518,http://projects.puppetlabs.com/projects/1/wiki/Release_Notes#2.6.15,http://puppetlabs.com/security/cve/cve-2012-1988/,http://ubuntu.com/usn/usn-1419-1,http://www.debian.org/security/2012/dsa-2451,http://www.securityfocus.com/bid/52975,https://exchange.xforce.ibmcloud.com/vulnerabilities/74796,https://hermes.opensuse.org/messages/14523305,https://hermes.opensuse.org/messages/15087408,",http://cwe.mitre.org/data/definitions/77.html,Improper Neutralization of Special Elements used in a Command (&#39;Command Injection&#39;),N/A
CVE-2012-1990,05/22/2012,"Multiple cross-site scripting (XSS) vulnerabilities in Schneider Electric Kerweb before 3.0.1 and Kerwin before 6.0.1 allow remote attackers to inject arbitrary web script or HTML via (1) the evtvariablename parameter in an evts.xml action to kw.dll, (2) unspecified search fields, or (3) unspecified content-display fields.","http://www.phocean.net/2012/05/08/cve-2012-1990-kerwebkerwin-xss-vulnerabilities.html,http://www.securityfocus.com/bid/53409",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2012-2090,06/16/2012,"Multiple format string vulnerabilities in FlightGear 2.6 and earlier and SimGear 2.6 and earlier allow user-assisted remote attackers to cause a denial of service and possibly execute arbitrary code via format string specifiers in certain data chunk values in an aircraft xml model to (1) fgfs/flightgear/src/Cockpit/panel.cxx or (2) fgfs/flightgear/src/Network/generic.cxx, or (3) a scene graph model to simgear/simgear/scene/model/SGText.cxx.","http://lists.fedoraproject.org/pipermail/package-announce/2012-June/081997.html,http://lists.fedoraproject.org/pipermail/package-announce/2012-June/082002.htmlhttp://lists.fedoraproject.org/pipermail/package-announce/2012-June/082017.html,http://sourceforge.net/mailarchive/message.php?msg_id=28957051,http://sourceforge.net/mailarchive/message.php?msg_id=29012174,http://www.openwall.com/lists/oss-security/2012/04/10/13,https://bugzilla.redhat.com/show_bug.cgi?id=811617,https://exchange.xforce.ibmcloud.com/vulnerabilities/74791,https://security.gentoo.org/glsa/201603-12,",http://cwe.mitre.org/data/definitions/134.html,Use of Externally-Controlled Format String,N/A
CVE-2012-2091,06/16/2012,Multiple buffer overflows in FlightGear 2.6 and earlier and SimGear 2.6 and earlier allow user-assisted remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a (1) long string in a rotor tag of an aircraft xml model to the Rotor::getValueforFGSet function in src/FDM/YASim/Rotor.cpp or (2) a crafted UDP packet to the SGSocketUDP::read function in simgear/simgear/simgear/io/sg_socket_udp.cxx.,"http://lists.fedoraproject.org/pipermail/package-announce/2012-June/081997.html,http://lists.fedoraproject.org/pipermail/package-announce/2012-June/082002.htmlhttp://lists.fedoraproject.org/pipermail/package-announce/2012-June/082017.html,http://sourceforge.net/mailarchive/message.php?msg_id=28957051,http://sourceforge.net/mailarchive/message.php?msg_id=29012174,http://www.openwall.com/lists/oss-security/2012/04/10/13,https://bugzilla.redhat.com/show_bug.cgi?id=811617,https://security.gentoo.org/glsa/201603-12,",http://cwe.mitre.org/data/definitions/119.html,Improper Restriction of Operations within the Bounds of a Memory Buffer,N/A
CVE-2012-2094,06/05/2012,Cross-site scripting (XSS) vulnerability in the refresh mechanism in the log viewer in horizon/static/horizon/js/horizon.js in OpenStack Dashboard (Horizon) folsom-1 and 2012.1 and earlier allows remote attackers to inject arbitrary web script or HTML via the guest console.,"http://lists.fedoraproject.org/pipermail/package-announce/2012-April/079160.html,http://ubuntu.com/usn/usn-1439-1https://bugs.launchpad.net/horizon/+bug/977944,https://exchange.xforce.ibmcloud.com/vulnerabilities/76136,https://github.com/openstack/horizon/commit/7f8c788aa70db98ac904f37fa4197fcabb802942,https://lists.launchpad.net/openstack/msg10211.html,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2012-1667,06/05/2012,"ISC BIND 9.x before 9.7.6-P1, 9.8.x before 9.8.3-P1, 9.9.x before 9.9.1-P1, and 9.4-ESV and 9.6-ESV before 9.6-ESV-R7-P1 does not properly handle resource records with a zero-length RDATA section, which allows remote DNS servers to cause a denial of service (daemon crash or data corruption) or obtain sensitive information from process memory via a crafted record.","http://lists.apple.com/archives/security-announce/2012/Sep/msg00004.html,http://lists.opensuse.org/opensuse-security-announce/2012-06/msg00005.htmlhttp://lists.opensuse.org/opensuse-security-announce/2012-06/msg00010.html,http://marc.info/?l=bugtraq&amp;m=134132772016230&amp;w=2,http://rhn.redhat.com/errata/RHSA-2012-0717.html,http://rhn.redhat.com/errata/RHSA-2012-1110.html,http://support.apple.com/kb/HT5501,http://www.debian.org/security/2012/dsa-2486,http://www.isc.org/software/bind/advisories/cve-2012-1667,http://www.kb.cert.org/vuls/id/381699,http://www.mandriva.com/security/advisories?name=MDVSA-2012:089,http://www.securityfocus.com/bid/53772,http://www.slackware.com/security/viewer.php?l=slackware-security&amp;y=2012&amp;m=slackware-security.536004,/hpsc/public/kb/docDisplay?docId=emr_na-c04952488,https://kb.isc.org/article/AA-00698,",http://cwe.mitre.org/data/definitions/189.html,Numeric Errors,N/A
CVE-2012-2149,06/21/2012,"The WPXContentListener::_closeTableRow function in WPXContentListener.cpp in libwpd 0.8.8, as used by OpenOffice.org (OOo) before 3.4, allows remote attackers to execute arbitrary code via a crafted Wordperfect .WPD document that causes a negative array index to be used.  NOTE: some sources report this issue as an integer overflow.","http://archives.neohapsis.com/archives/bugtraq/2012-05/0090.html,http://packetstormsecurity.org/files/112862/libwpd-WPXContentListener-_closeTableRow-Memory-Overwrite.htmlhttp://rhn.redhat.com/errata/RHSA-2012-1043.html,http://www.gentoo.org/security/en/glsa/glsa-201408-19.xml,http://www.openoffice.org/security/cves/CVE-2012-2149.html,http://www.securityfocus.com/bid/53570,http://www.securitytracker.com/id?1027069,https://www.sec-consult.com/files/20120518-0_openoffice_memory_overwrite.txt,",http://cwe.mitre.org/data/definitions/189.html,Numeric Errors,N/A
CVE-2012-2959,06/11/2012,Cross-site request forgery (CSRF) vulnerability in password-manager/changePasswords.do in BMC Identity Management Suite 7.5.00.103 allows remote attackers to hijack the authentication of administrators for requests that change passwords.,"http://www.kb.cert.org/vuls/id/221180,",http://cwe.mitre.org/data/definitions/352.html,Cross-Site Request Forgery (CSRF),N/A
CVE-2012-0985,06/07/2012,"Multiple buffer overflows in the Wireless Manager ActiveX control 4.0.0.0 in WifiMan.dll in Sony VAIO PC Wireless LAN Wizard 1.0; VAIO Wireless Wizard 1.00, 1.00_64, 1.0.1, 2.0, and 3.0; SmartWi Connection Utility 4.7, 4.7.4, 4.8, 4.9, 4.10, and 4.11; and VAIO Easy Connect software 1.0.0 and 1.1.0 allow remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a long string in the second argument of the (1) SetTmpProfileOption or (2) ConnectToNetwork method.","http://archives.neohapsis.com/archives/bugtraq/2012-05/0147.html,http://esupport.sony.com/US/perl/support-info.pl?template_id=1&amp;info_id=946http://www.exploit-db.com/exploits/18958,http://www.securityfocus.com/bid/53735,https://exchange.xforce.ibmcloud.com/vulnerabilities/75978,",http://cwe.mitre.org/data/definitions/119.html,Improper Restriction of Operations within the Bounds of a Memory Buffer,N/A
CVE-2012-0813,06/29/2012,"Wicd before 1.7.1 saves sensitive information in log files in /var/log/wicd, which allows context-dependent attackers to obtain passwords and other sensitive information.","http://bazaar.launchpad.net/~wicd-devel/wicd/experimental/revision/682,http://bugs.debian.org/cgi-bin/bugreport.cgi?bug=652417http://security.gentoo.org/glsa/glsa-201206-08.xml,http://www.openwall.com/lists/oss-security/2012/01/26/13,http://www.openwall.com/lists/oss-security/2012/01/26/14,http://www.securityfocus.com/bid/51703,https://launchpad.net/wicd/+announcement/9570,",http://cwe.mitre.org/data/definitions/255.html,Credentials Management Errors,N/A
CVE-2012-0944,06/04/2012,"Aptdaemon 0.43 and earlier in Ubuntu 11.04, 11.10, and 12.04 LTS does not authenticate packages when the transaction is not simulated, which allows remote attackers to install arbitrary packages via a man-in-the-middle attack.","http://ubuntu.com/usn/usn-1414-1,http://www.securityfocus.com/bid/52855https://bugs.launchpad.net/ubuntu/%2Bsource/aptdaemon/%2Bbug/959131,https://exchange.xforce.ibmcloud.com/vulnerabilities/74553,",http://cwe.mitre.org/data/definitions/287.html,Improper Authentication,N/A
CVE-2012-3825,06/30/2012,"Multiple integer overflows in Wireshark 1.4.x before 1.4.13 and 1.6.x before 1.6.8 allow remote attackers to cause a denial of service (infinite loop) via vectors related to the (1) BACapp and (2) Bluetooth HCI dissectors, a different vulnerability than CVE-2012-2392.","http://www.securitytracker.com/id?1027094,http://www.wireshark.org/security/wnpa-sec-2012-08.htmlhttps://bugs.wireshark.org/bugzilla/show_bug.cgi?id=7121,https://bugs.wireshark.org/bugzilla/show_bug.cgi?id=7122,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A15478,",http://cwe.mitre.org/data/definitions/189.html,Numeric Errors,N/A
CVE-2012-3826,06/30/2012,"Multiple integer underflows in Wireshark 1.4.x before 1.4.13 and 1.6.x before 1.6.8 allow remote attackers to cause a denial of service (loop) via vectors related to the R3 dissector, a different vulnerability than CVE-2012-2392.","http://www.securitytracker.com/id?1027094,http://www.wireshark.org/security/wnpa-sec-2012-08.htmlhttps://bugs.wireshark.org/bugzilla/show_bug.cgi?id=7125,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A15536,",http://cwe.mitre.org/data/definitions/189.html,Numeric Errors,N/A
CVE-2009-0693,06/19/2012,Multiple buffer overflows in Wyse Device Manager (WDM) 4.7.x allow remote attackers to execute arbitrary code via (1) the User-Agent HTTP header to hserver.dll or (2) unspecified input to hagent.exe.,"http://archives.neohapsis.com/archives/fulldisclosure/2009-07/0101.html,http://www.kb.cert.org/vuls/id/654545http://www.theregister.co.uk/2009/07/10/wyse_remote_exploit_bugs/,http://www.wyse.com/serviceandsupport/Wyse%20Security%20Bulletin%20WSB09-01.pdf,",http://cwe.mitre.org/data/definitions/119.html,Improper Restriction of Operations within the Bounds of a Memory Buffer,N/A
CVE-2009-0695,06/19/2012,"hagent.exe in Wyse Device Manager (WDM) 4.7.x does not require authentication for commands, which allows remote attackers to obtain management access via a crafted query, as demonstrated by a V52 query that triggers a power-off action.","http://archives.neohapsis.com/archives/fulldisclosure/2009-07/0101.html,http://www.exploit-db.com/exploits/19137/http://www.kb.cert.org/vuls/id/654545,http://www.theregister.co.uk/2009/07/10/wyse_remote_exploit_bugs/,http://www.wyse.com/serviceandsupport/Wyse%20Security%20Bulletin%20WSB09-01.pdf,",http://cwe.mitre.org/data/definitions/287.html,Improper Authentication,N/A
CVE-2010-2021,06/25/2012,"Open redirect vulnerability in the Global Redirect module 6.x-1.x before 6.x-1.4 and 7.x-1.x before 7.x-1.4 for Drupal, when non-clean to clean is enabled, allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via a URL in the q parameter.","http://drupal.org/node/1633054,http://drupal.org/node/768244http://www.madirish.net/?article=460,http://www.openwall.com/lists/oss-security/2012/06/14/3,http://www.securityfocus.com/bid/54002,https://drupal.org/node/1378116,https://drupal.org/node/1378118,https://exchange.xforce.ibmcloud.com/vulnerabilities/76293,",http://cwe.mitre.org/data/definitions/20.html,Improper Input Validation,N/A
CVE-2010-4250,06/21/2012,Memory leak in the inotify_init1 function in fs/notify/inotify/inotify_user.c in the Linux kernel before 2.6.37 allows local users to cause a denial of service (memory consumption) via vectors involving failed attempts to create files.,"http://ftp.osuosl.org/pub/linux/kernel/v2.6/ChangeLog-2.6.37,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=a2ae4cc9a16e211c8a128ba10d22a85431f093abhttp://www.openwall.com/lists/oss-security/2010/11/24/11,https://bugzilla.redhat.com/show_bug.cgi?id=656830,https://github.com/torvalds/linux/commit/a2ae4cc9a16e211c8a128ba10d22a85431f093ab,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2010-4648,06/21/2012,"The orinoco_ioctl_set_auth function in drivers/net/wireless/orinoco/wext.c in the Linux kernel before 2.6.37 does not properly implement a TKIP protection mechanism, which makes it easier for remote attackers to obtain access to a Wi-Fi network by reading Wi-Fi frames.","http://ftp.osuosl.org/pub/linux/kernel/v2.6/ChangeLog-2.6.37,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=0a54917c3fc295cb61f3fb52373c173fd3b69f48http://www.openwall.com/lists/oss-security/2011/01/06/18,https://bugzilla.redhat.com/show_bug.cgi?id=667907,https://github.com/torvalds/linux/commit/0a54917c3fc295cb61f3fb52373c173fd3b69f48,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2010-4650,06/21/2012,Buffer overflow in the fuse_do_ioctl function in fs/fuse/file.c in the Linux kernel before 2.6.37 allows local users to cause a denial of service or possibly have unspecified other impact by leveraging the ability to operate a CUSE server.,"http://ftp.osuosl.org/pub/linux/kernel/v2.6/ChangeLog-2.6.37,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=7572777eef78ebdee1ecb7c258c0ef94d35bad16http://www.openwall.com/lists/oss-security/2011/01/06/18,https://bugzilla.redhat.com/show_bug.cgi?id=667892,https://github.com/torvalds/linux/commit/7572777eef78ebdee1ecb7c258c0ef94d35bad16,",http://cwe.mitre.org/data/definitions/119.html,Improper Restriction of Operations within the Bounds of a Memory Buffer,N/A
CVE-2010-5076,06/29/2012,"QSslSocket in Qt before 4.7.0-rc1 recognizes a wildcard IP address in the subject&#39;s Common Name field of an X.509 certificate, which might allow man-in-the-middle attackers to spoof arbitrary SSL servers via a crafted certificate issued by a legitimate Certification Authority.","http://qt.gitorious.org/qt/qt/commit/5f6018564668d368f75e431c4cdac88d7421cff0,http://qt.gitorious.org/qt/qt/commit/846f1b44eea4bb34d080d055badb40a4a13d369ehttp://rhn.redhat.com/errata/RHSA-2012-0880.html,http://www.ubuntu.com/usn/USN-1504-1,http://www.westpoint.ltd.uk/advisories/wp-10-0001.txt,https://bugreports.qt-project.org/browse/QTBUG-4455,",http://cwe.mitre.org/data/definitions/20.html,Improper Input Validation,N/A
CVE-2011-0006,06/21/2012,"The ima_lsm_rule_init function in security/integrity/ima/ima_policy.c in the Linux kernel before 2.6.37, when the Linux Security Modules (LSM) framework is disabled, allows local users to bypass Integrity Measurement Architecture (IMA) rules in opportunistic circumstances by leveraging an administrator&#39;s addition of an IMA rule for LSM.","http://ftp.osuosl.org/pub/linux/kernel/v2.6/ChangeLog-2.6.37,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=867c20265459d30a01b021a9c1e81fb4c5832aa9http://www.openwall.com/lists/oss-security/2011/01/06/18,https://bugzilla.redhat.com/show_bug.cgi?id=667912,https://github.com/torvalds/linux/commit/867c20265459d30a01b021a9c1e81fb4c5832aa9,",http://cwe.mitre.org/data/definitions/264.html,"Permissions, Privileges, and Access Controls",N/A
CVE-2011-0011,06/21/2012,"qemu-kvm before 0.11.0 disables VNC authentication when the password is cleared, which allows remote attackers to bypass authentication and establish VNC sessions.","http://rhn.redhat.com/errata/RHSA-2011-0345.html,http://ubuntu.com/usn/usn-1063-1http://www.openwall.com/lists/oss-security/2011/01/10/3,http://www.openwall.com/lists/oss-security/2011/01/11/1,http://www.openwall.com/lists/oss-security/2011/01/12/2,https://bugs.launchpad.net/ubuntu/+source/libvirt/+bug/697197,https://exchange.xforce.ibmcloud.com/vulnerabilities/65215,",http://cwe.mitre.org/data/definitions/287.html,Improper Authentication,N/A
CVE-2011-0716,06/21/2012,"The br_multicast_add_group function in net/bridge/br_multicast.c in the Linux kernel before 2.6.38, when a certain Ethernet bridge configuration is used, allows local users to cause a denial of service (memory corruption and system crash) by sending IGMP packets to a local interface.","http://ftp.osuosl.org/pub/linux/kernel/v2.6/ChangeLog-2.6.38,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=6b0d6a9b4296fa16a28d10d416db7a770fc03287http://www.openwall.com/lists/oss-security/2011/02/17/2,https://bugzilla.redhat.com/show_bug.cgi?id=678169,https://github.com/torvalds/linux/commit/6b0d6a9b4296fa16a28d10d416db7a770fc03287,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2011-1021,06/21/2012,drivers/acpi/debugfs.c in the Linux kernel before 3.0 allows local users to modify arbitrary kernel memory locations by leveraging root privileges to write to the /sys/kernel/debug/acpi/custom_method file. NOTE: this vulnerability exists because of an incomplete fix for CVE-2010-4347.,"http://ftp.osuosl.org/pub/linux/kernel/v3.0/ChangeLog-3.0,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=526b4af47f44148c9d665e57723ed9f86634c6e3http://www.openwall.com/lists/oss-security/2011/02/25/5,https://bugzilla.redhat.com/show_bug.cgi?id=680841,https://github.com/torvalds/linux/commit/526b4af47f44148c9d665e57723ed9f86634c6e3,",http://cwe.mitre.org/data/definitions/264.html,"Permissions, Privileges, and Access Controls",N/A
CVE-2011-1023,06/21/2012,"The Reliable Datagram Sockets (RDS) subsystem in the Linux kernel before 2.6.38 does not properly handle congestion map updates, which allows local users to cause a denial of service (BUG_ON and system crash) via vectors involving (1) a loopback (aka loop) transmit operation or (2) an InfiniBand (aka ib) transmit operation.","http://ftp.osuosl.org/pub/linux/kernel/v2.6/ChangeLog-2.6.38,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=6094628bfd94323fc1cea05ec2c6affd98c18f7fhttp://www.openwall.com/lists/oss-security/2011/03/03/2,https://bugzilla.redhat.com/show_bug.cgi?id=680345,https://github.com/torvalds/linux/commit/6094628bfd94323fc1cea05ec2c6affd98c18f7f,",NVD-CWE-Other,Other,N/A
CVE-2011-1078,06/21/2012,"The sco_sock_getsockopt_old function in net/bluetooth/sco.c in the Linux kernel before 2.6.39 does not initialize a certain structure, which allows local users to obtain potentially sensitive information from kernel stack memory via the SCO_CONNINFO option.","http://downloads.avaya.com/css/P8/documents/100145416,http://ftp.osuosl.org/pub/linux/kernel/v2.6/ChangeLog-2.6.39http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=c4c896e1471aec3b004a693c689f60be3b17ac86,http://rhn.redhat.com/errata/RHSA-2011-0833.html,http://rhn.redhat.com/errata/RHSA-2012-1156.html,http://www.openwall.com/lists/oss-security/2011/03/01/10,https://bugzilla.redhat.com/show_bug.cgi?id=681259,https://github.com/torvalds/linux/commit/c4c896e1471aec3b004a693c689f60be3b17ac86,",http://cwe.mitre.org/data/definitions/200.html,Exposure of Sensitive Information to an Unauthorized Actor,N/A
